 1.000000e+00  3.986862e+01  1.000000e+00  3.141593e+00 
 1.023293e+00  3.986862e+01  1.023293e+00  3.141593e+00 
 1.047129e+00  3.986862e+01  1.047129e+00  3.141593e+00 
 1.071519e+00  3.986862e+01  1.071519e+00  3.141593e+00 
 1.096478e+00  3.986862e+01  1.096478e+00  3.141593e+00 
 1.122018e+00  3.986862e+01  1.122018e+00  3.141593e+00 
 1.148154e+00  3.986862e+01  1.148154e+00  3.141593e+00 
 1.174898e+00  3.986862e+01  1.174898e+00  3.141593e+00 
 1.202264e+00  3.986862e+01  1.202264e+00  3.141593e+00 
 1.230269e+00  3.986862e+01  1.230269e+00  3.141593e+00 
 1.258925e+00  3.986862e+01  1.258925e+00  3.141593e+00 
 1.288250e+00  3.986862e+01  1.288250e+00  3.141593e+00 
 1.318257e+00  3.986862e+01  1.318257e+00  3.141593e+00 
 1.348963e+00  3.986862e+01  1.348963e+00  3.141593e+00 
 1.380384e+00  3.986862e+01  1.380384e+00  3.141593e+00 
 1.412538e+00  3.986862e+01  1.412538e+00  3.141593e+00 
 1.445440e+00  3.986862e+01  1.445440e+00  3.141593e+00 
 1.479108e+00  3.986862e+01  1.479108e+00  3.141593e+00 
 1.513561e+00  3.986862e+01  1.513561e+00  3.141593e+00 
 1.548817e+00  3.986862e+01  1.548817e+00  3.141593e+00 
 1.584893e+00  3.986862e+01  1.584893e+00  3.141593e+00 
 1.621810e+00  3.986862e+01  1.621810e+00  3.141593e+00 
 1.659587e+00  3.986862e+01  1.659587e+00  3.141593e+00 
 1.698244e+00  3.986862e+01  1.698244e+00  3.141593e+00 
 1.737801e+00  3.986862e+01  1.737801e+00  3.141593e+00 
 1.778279e+00  3.986862e+01  1.778279e+00  3.141593e+00 
 1.819701e+00  3.986862e+01  1.819701e+00  3.141593e+00 
 1.862087e+00  3.986862e+01  1.862087e+00  3.141593e+00 
 1.905461e+00  3.986862e+01  1.905461e+00  3.141593e+00 
